Threshold,FAR,FRR
0.67,0.478443,0.206911
0.671,0.480117,0.205616
0.672,0.481792,0.205616
0.673,0.483466,0.20432
0.674,0.485559,0.203456
0.675,0.486815,0.20216
0.676,0.489326,0.20216
0.677,0.489326,0.200432
0.678,0.490582,0.2
0.679,0.491419,0.199136
0.68,0.493093,0.198704
0.681,0.495186,0.198272
0.682,0.496442,0.196976
0.683,0.497279,0.196544
0.684,0.498116,0.19568
0.685,0.500209,0.194816
0.686,0.500628,0.193952
0.687,0.501884,0.193089
0.688,0.502302,0.192657
0.689,0.503139,0.192225
0.69,0.503558,0.192225
0.691,0.503558,0.192225
0.692,0.505232,0.192225
0.693,0.506069,0.191361
0.694,0.507325,0.190929
0.695,0.509,0.190929
0.696,0.509837,0.190497
0.697,0.511093,0.190065
0.698,0.51193,0.188769
0.699,0.514023,0.187473
0.7,0.51486,0.184881
0.701,0.516953,0.184017
0.702,0.516953,0.183153
0.703,0.516953,0.181857
0.704,0.51779,0.181425
0.705,0.519464,0.180994
0.706,0.52072,0.180562
0.707,0.522394,0.180562
0.708,0.523231,0.180562
0.709,0.525324,0.180562
0.71,0.525743,0.18013
0.711,0.526162,0.178834
0.712,0.52658,0.178402
0.713,0.52658,0.17797
0.714,0.527417,0.177538
0.715,0.528254,0.177106
0.716,0.529092,0.177106
0.717,0.530347,0.176674
0.718,0.531603,0.176242
0.719,0.531603,0.174514
0.72,0.531603,0.17365
0.721,0.534115,0.172786
0.722,0.534952,0.172354
0.723,0.535789,0.17149
0.724,0.537045,0.170626
0.725,0.537882,0.16933
0.726,0.538301,0.16933
0.727,0.539556,0.168467
0.728,0.540393,0.168035
0.729,0.541231,0.167603
0.73,0.542905,0.166307
0.731,0.543742,0.165443
0.732,0.545416,0.165011
0.733,0.546254,0.164579
0.734,0.547091,0.164579
0.735,0.547928,0.164147
0.736,0.549184,0.163283
0.737,0.551695,0.162419
0.738,0.551695,0.161555
0.739,0.552114,0.160259
0.74,0.552951,0.160259
0.741,0.553788,0.158963
0.742,0.554625,0.158531
0.743,0.5563,0.156803
0.744,0.557974,0.155508
0.745,0.558393,0.155076
0.746,0.55923,0.155076
0.747,0.560486,0.154212
0.748,0.56216,0.15378
0.749,0.56216,0.15378
0.75,0.563834,0.153348
0.751,0.564671,0.152484
0.752,0.567183,0.150756
0.753,0.569276,0.150324
0.754,0.57095,0.149892
0.755,0.572206,0.149028
0.756,0.57388,0.149028
0.757,0.574299,0.148596
0.758,0.575136,0.1473
0.759,0.575136,0.146868
0.76,0.57681,0.146868
0.761,0.578066,0.145572
0.762,0.580159,0.14514
0.763,0.581415,0.14514
0.764,0.583508,0.144708
0.765,0.583926,0.144276
0.766,0.584763,0.143413
0.767,0.584763,0.142117
0.768,0.586438,0.141685
0.769,0.587694,0.141253
0.77,0.589368,0.140389
0.771,0.591461,0.139957
0.772,0.592717,0.139093
0.773,0.593554,0.138661
0.774,0.594391,0.137797
0.775,0.595228,0.137365
0.776,0.595647,0.135637
0.777,0.596484,0.134773
0.778,0.59774,0.134341
0.779,0.599833,0.134341
0.78,0.601088,0.133477
0.781,0.601507,0.132613
0.782,0.603181,0.132181
0.783,0.603181,0.131749
0.784,0.604856,0.131749
0.785,0.606111,0.130886
0.786,0.608204,0.130454
0.787,0.609041,0.130022
0.788,0.611134,0.12959
0.789,0.612809,0.12959
0.79,0.614483,0.128294
0.791,0.614902,0.128294
0.792,0.615739,0.12743
0.793,0.616576,0.126566
0.794,0.616995,0.126134
0.795,0.617413,0.124838
0.796,0.61825,0.124406
0.797,0.619506,0.123542
0.798,0.622436,0.122678
0.799,0.622436,0.121814
0.8,0.623692,0.121382
0.801,0.625785,0.121382
0.802,0.627041,0.121382
0.803,0.628296,0.12095
0.804,0.629971,0.120086
0.805,0.631226,0.119654
0.806,0.632482,0.119654
0.807,0.633319,0.119222
0.808,0.633738,0.119222
0.809,0.634575,0.119222
0.81,0.634994,0.117927
0.811,0.635831,0.117927
0.812,0.636249,0.117495
0.813,0.637087,0.117063
0.814,0.63918,0.115335
0.815,0.640017,0.115335
0.816,0.641691,0.115335
0.817,0.642947,0.114471
0.818,0.643784,0.113175
