Threshold,FAR,FRR
0.231,0.038614,0.779339
0.232,0.038614,0.77782
0.233,0.038614,0.776301
0.234,0.038614,0.774782
0.235,0.039222,0.774022
0.236,0.040742,0.773262
0.237,0.041046,0.772503
0.238,0.04135,0.770604
0.239,0.04135,0.769464
0.24,0.04135,0.767566
0.241,0.04135,0.766046
0.242,0.041958,0.763008
0.243,0.041958,0.761109
0.244,0.041958,0.75959
0.245,0.042262,0.75883
0.246,0.042262,0.758071
0.247,0.042262,0.755792
0.248,0.043174,0.755032
0.249,0.043174,0.753133
0.25,0.043174,0.751994
0.251,0.043782,0.749715
0.252,0.044086,0.747057
0.253,0.044086,0.746297
0.254,0.04439,0.745537
0.255,0.044694,0.743259
0.256,0.044694,0.74136
0.257,0.044694,0.739461
0.258,0.044998,0.738321
0.259,0.045911,0.736422
0.26,0.046519,0.734523
0.261,0.046823,0.733384
0.262,0.047127,0.730725
0.263,0.048039,0.729206
0.264,0.048343,0.726168
0.265,0.048647,0.724269
0.266,0.049863,0.720471
0.267,0.050167,0.718192
0.268,0.051079,0.716293
0.269,0.051991,0.714394
0.27,0.052296,0.714014
0.271,0.053816,0.712495
0.272,0.05412,0.711356
0.273,0.054728,0.709077
0.274,0.054728,0.707938
0.275,0.055032,0.706419
0.276,0.056248,0.706039
0.277,0.058376,0.70452
0.278,0.05868,0.703
0.279,0.05868,0.702621
0.28,0.058984,0.699962
0.281,0.059289,0.698823
0.282,0.059289,0.698063
0.283,0.059593,0.696544
0.284,0.061417,0.695784
0.285,0.062329,0.694265
0.286,0.063241,0.692366
0.287,0.063849,0.690467
0.288,0.064457,0.689708
0.289,0.065065,0.688568
0.29,0.065065,0.686669
0.291,0.065978,0.68477
0.292,0.065978,0.683251
0.293,0.066586,0.680592
0.294,0.067194,0.679453
0.295,0.068714,0.679073
0.296,0.068714,0.677174
0.297,0.070234,0.674136
0.298,0.070842,0.672997
0.299,0.07145,0.671857
0.3,0.07145,0.669578
0.301,0.072362,0.669199
0.302,0.072971,0.6673
0.303,0.073275,0.665021
0.304,0.073883,0.663882
0.305,0.074795,0.662362
0.306,0.075403,0.661223
0.307,0.076315,0.659704
0.308,0.077227,0.659324
0.309,0.077531,0.658185
0.31,0.078139,0.657045
0.311,0.078443,0.656665
0.312,0.079355,0.654387
0.313,0.080572,0.652488
0.314,0.081788,0.651728
0.315,0.082396,0.64907
0.316,0.083004,0.64755
0.317,0.083612,0.646411
0.318,0.084524,0.644512
0.319,0.084828,0.641474
0.32,0.085436,0.639575
0.321,0.086348,0.637296
0.322,0.086348,0.635777
0.323,0.087261,0.634258
0.324,0.088173,0.633118
0.325,0.089085,0.632359
0.326,0.089389,0.63046
0.327,0.090605,0.628181
0.328,0.091213,0.625902
0.329,0.091821,0.624383
0.33,0.092125,0.622104
0.331,0.093341,0.620965
0.332,0.094558,0.619825
0.333,0.09547,0.617926
0.334,0.096382,0.616407
0.335,0.096382,0.615648
0.336,0.096686,0.614128
0.337,0.097294,0.613369
0.338,0.097598,0.612989
0.339,0.09851,0.61185
0.34,0.098814,0.609951
0.341,0.099422,0.608431
0.342,0.10003,0.606532
0.343,0.100943,0.605013
0.344,0.101855,0.604254
0.345,0.102767,0.602735
0.346,0.104591,0.600076
0.347,0.105807,0.596278
0.348,0.106719,0.594379
0.349,0.107327,0.59286
0.35,0.107631,0.590961
0.351,0.107936,0.589821
0.352,0.108848,0.589062
0.353,0.109152,0.586403
0.354,0.109152,0.584884
0.355,0.10976,0.583365
0.356,0.111584,0.582605
0.357,0.112192,0.581086
0.358,0.1128,0.579187
0.359,0.114016,0.577288
0.36,0.114929,0.577288
0.361,0.116145,0.576529
0.362,0.116753,0.575389
0.363,0.117057,0.57349
0.364,0.117665,0.572731
0.365,0.119185,0.571212
0.366,0.119185,0.569692
0.367,0.120097,0.568553
0.368,0.121922,0.567414
0.369,0.123138,0.565135
0.37,0.123746,0.563236
0.371,0.12405,0.560197
0.372,0.125266,0.558678
0.373,0.126482,0.557159
0.374,0.127394,0.55488
0.375,0.128002,0.553741
0.376,0.128915,0.551842
0.377,0.129219,0.549943
0.378,0.130739,0.549183
0.379,0.131347,0.545765
0.38,0.132867,0.545385
0.381,0.133779,0.543866
0.382,0.134691,0.542727
0.383,0.135299,0.540448
0.384,0.136212,0.538169
