Threshold,FAR,FRR
0.443,0.258267,0.44406
0.444,0.260779,0.440605
0.445,0.26329,0.438877
0.446,0.263709,0.437581
0.447,0.264546,0.435421
0.448,0.266639,0.434989
0.449,0.26915,0.431965
0.45,0.270825,0.428942
0.451,0.272499,0.42851
0.452,0.274173,0.426782
0.453,0.27501,0.42419
0.454,0.277103,0.421598
0.455,0.277522,0.420302
0.456,0.279615,0.418143
0.457,0.280452,0.415551
0.458,0.282126,0.412095
0.459,0.283801,0.409071
0.46,0.286731,0.405184
0.461,0.289661,0.403456
0.462,0.291754,0.401296
0.463,0.29301,0.399568
0.464,0.295103,0.397408
0.465,0.297614,0.394816
0.466,0.300126,0.394384
0.467,0.304311,0.393521
0.468,0.307242,0.391793
0.469,0.309753,0.390497
0.47,0.313102,0.387473
0.471,0.316869,0.383585
0.472,0.31938,0.381425
0.473,0.322729,0.378834
0.474,0.326496,0.375378
0.475,0.328171,0.374082
0.476,0.331101,0.371058
0.477,0.333612,0.366739
0.478,0.335705,0.361123
0.479,0.336542,0.358963
0.48,0.341147,0.356371
0.481,0.344914,0.354644
0.482,0.3491,0.353348
0.483,0.352867,0.349892
0.484,0.355797,0.348164
0.485,0.361658,0.345572
0.486,0.366681,0.342981
0.487,0.370029,0.340389
0.488,0.372541,0.336933
0.489,0.375052,0.334341
0.49,0.378401,0.332613
0.491,0.381331,0.328294
0.492,0.38468,0.32527
0.493,0.388447,0.320086
0.494,0.39347,0.315767
0.495,0.396819,0.314039
0.496,0.40226,0.311015
0.497,0.407283,0.306695
0.498,0.409376,0.304104
0.499,0.411051,0.302376
0.5,0.412306,0.301512
0.501,0.413981,0.299784
0.502,0.416911,0.298056
0.503,0.418167,0.295464
0.504,0.419422,0.294168
0.505,0.422771,0.292441
0.506,0.424864,0.291577
0.507,0.425701,0.289849
0.508,0.429468,0.288553
0.509,0.43198,0.285961
0.51,0.434073,0.282937
0.511,0.435747,0.280778
0.512,0.436584,0.279482
0.513,0.439096,0.277322
0.514,0.442445,0.277322
0.515,0.444119,0.276458
0.516,0.44663,0.27473
0.517,0.448723,0.272138
0.518,0.448723,0.27041
0.519,0.449979,0.269546
0.52,0.452072,0.266091
0.521,0.454165,0.264795
0.522,0.455421,0.263499
0.523,0.457095,0.260043
