Threshold,FAR,FRR
0.229,0.475094,0.195248
0.23,0.476769,0.193952
0.231,0.477187,0.192657
0.232,0.477606,0.190497
0.233,0.477606,0.188337
0.234,0.47928,0.186177
0.235,0.480536,0.185745
0.236,0.48221,0.183585
0.237,0.484303,0.182721
0.238,0.484722,0.182289
0.239,0.48514,0.180994
0.24,0.485559,0.180562
0.241,0.486396,0.178834
0.242,0.48807,0.17797
0.243,0.488907,0.177538
0.244,0.491,0.174946
0.245,0.491,0.17365
0.246,0.493093,0.173218
0.247,0.494768,0.172786
0.248,0.495605,0.172354
0.249,0.496442,0.171922
0.25,0.497698,0.171058
0.251,0.499791,0.171058
0.252,0.500628,0.169762
0.253,0.501465,0.16933
0.254,0.502721,0.16933
0.255,0.504814,0.168898
0.256,0.505651,0.168467
0.257,0.507744,0.168035
0.258,0.509,0.166307
0.259,0.510255,0.165875
0.26,0.510674,0.164579
0.261,0.511511,0.163715
0.262,0.513185,0.162419
0.263,0.513604,0.161555
0.264,0.514441,0.161555
0.265,0.515697,0.159395
0.266,0.516953,0.158963
0.267,0.51779,0.158531
0.268,0.518208,0.157667
0.269,0.519046,0.157667
0.27,0.520301,0.155508
0.271,0.521557,0.155076
0.272,0.52365,0.155076
0.273,0.525324,0.153348
0.274,0.52658,0.152484
0.275,0.527417,0.152052
0.276,0.527836,0.15162
0.277,0.528254,0.151188
0.278,0.530766,0.150324
0.279,0.53244,0.14946
0.28,0.533696,0.149028
0.281,0.534533,0.148164
0.282,0.534952,0.148164
0.283,0.535789,0.147732
0.284,0.537882,0.146868
0.285,0.538301,0.146868
0.286,0.539975,0.146436
0.287,0.541231,0.145572
0.288,0.542486,0.144708
0.289,0.543742,0.143844
0.29,0.544998,0.142981
0.291,0.545835,0.142117
0.292,0.547509,0.141685
0.293,0.548765,0.141253
0.294,0.55044,0.139957
0.295,0.551277,0.139957
0.296,0.551277,0.139957
0.297,0.551695,0.139957
0.298,0.552114,0.139525
0.299,0.553788,0.138229
0.3,0.554207,0.137797
0.301,0.555463,0.136933
0.302,0.5563,0.136501
0.303,0.557137,0.136069
0.304,0.557137,0.135205
0.305,0.558393,0.134773
0.306,0.55923,0.134341
0.307,0.55923,0.133045
0.308,0.560486,0.130454
0.309,0.561323,0.129158
0.31,0.563416,0.128726
0.311,0.564253,0.127862
0.312,0.565927,0.12743
0.313,0.566764,0.126566
0.314,0.567602,0.126134
0.315,0.568439,0.125702
