Threshold,FAR,FRR
0.025,0.001786,0.921429
0.05,0.001786,0.828571
0.075,0.003571,0.778571
0.1,0.003571,0.75
0.125,0.003571,0.7
0.15,0.003571,0.65
0.175,0.003571,0.578571
0.2,0.003571,0.542857
0.225,0.003571,0.471429
0.25,0.005357,0.464286
0.275,0.007143,0.45
0.3,0.007143,0.435714
0.325,0.007143,0.428571
0.35,0.007143,0.385714
0.375,0.007143,0.342857
0.4,0.010714,0.292857
0.425,0.010714,0.278571
0.45,0.010714,0.242857
0.475,0.0125,0.207143
0.5,0.0125,0.178571
